S.no,Brand,Model,Specifications / Review link,Price ,Comment,Category,Type,Links,Region,Polarity,Agreement,Subjectivity,Confidence
,Suzuki,GSX S1049,,,"150hp on a roadster what's the point? we already have plenty of them at 130km/h which must use 25hp... On the other hand, a clutch lever that is not adjustable for 13000 euros......... The problem with suzuki is that they have only lived on the gsxr and they can't get out of it",,,,France,N,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1050,,,"I think that this motorcycle must be very valiant with this engine. I had tried the katana and I liked it. I will try it and why not consider it later. 1,1000 for this price plus 1 design that evolves from the previous gsx s and 1 19-litre tank. Tt it doesn't seem bad to me tt",,,,France,P,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1051,,,The absolute sadness this wheel!,,,,France,N+,AGREEMENT,OBJECTIVE,98
,Suzuki,GSX S1052,,,The old one was really more beautiful… I love Suzuki but that's nonsense,,,,France,P+,AGREEMENT,SUBJECTIVE,90
,Suzuki,GSX S1053,,,I don't find it bad in black.,,,,France,P,AGREEMENT,OBJECTIVE,92
,Suzuki,GSX S1054,,,"Not a bad bike, but when you have €13,000 to spend on a roadster you don't take that, please, you have the 890 Duke R for less.",,,,France,P,AGREEMENT,OBJECTIVE,92
,Suzuki,GSX S1055,,,The front is ugly it looks like a cover is missing,,,,France,N,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1056,,,"Why buy this when you can have a 09 guaranteed abs sensations on the tft angle etc... For less expensive... And the aesthetics are easy to change, the rest a lot less. For me this gsx s 1000 has only the name, it is largely outdated.",,,,France,NEU,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1057,,,"I pity the Suzuki dealers with such a range of motorcycles!! how to make ""new"" with the old.. after a while it doesn't work anymore and it's the fall in sales year after year .... I still can't understand Suzuki's business strategy!!!",,,,France,N,AGREEMENT,OBJECTIVE,92
,Suzuki,GSX S1058,,,"Beware of this wheel for everyday use. The maintenance is every 6000 km and it costs a cou****. Iridium spark plugs for an everyday millstone, moreover with a 2005 engine... it stings",,,,France,N,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1059,,,"too expensive, it's worth 10,000 more abs delay, outdated electronics, cheap shock absorber which is dropped when the road is bad, lack of ground clearance, 3,000 more GSXR",,,,France,N,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1060,,,"Not to mention perf or technology but only aesthetics, but what goes through their heads to these Japanese designers? But what a horror this thing especially this filthy KTM-style headlight. And it's not an anti Suz com since I ride a Suz.",,,,France,N,DISAGREEMENT,OBJECTIVE,86
,Suzuki,GSX S1061,,,"In short, nothing new, ugly look to look like ""like at Yam with the MT"", no technical audacity, electronic pixie dust, no puns ... another ""oven"" at Suzuki (though I've been riding Suz for 30 years ...). V",,,,France,NEU,DISAGREEMENT,SUBJECTIVE,76
,Suzuki,GSX S1062,,,"In vertical optics in my generation we find the Ducati 999, it is beautiful but what a flop... In short!",,,,France,P,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1063,,,Really weird this before...,,,,France,N,AGREEMENT,OBJECTIVE,98
,Suzuki,GSX S1064,,,Who is waiting for this motorcycle? Nobody,,,,France,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1065,,,"they just took the old model, threw some crappy electronics inside with a makeover. they should have at least released it with the engine of the current gex and a real tft.. the old model is downright classier.",,,,France,N,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1066,,,You forgot the 2 front lights badged Wish...,,,,France,N,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1067,,,It is ugly this poor motorcycle I prefer a Katana.,,,,France,N,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1068,,,A new motorcycle with vibrations 👎 and there are some who buy ok 🤮,,,,France,N,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1069,,,"It's ugly, I don't like it.",,,,France,N,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1070,,,Personally I don't like,,,,France,N,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1071,,,ugly motorcycle,,,,France,N,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1072,,,It literally made me want to buy it,,,,France,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1073,,,"Good moped, good report. To be honest, 150 hp is absolutely enough for me and I don't need all the electronic bells and whistles. How on earth did we ride mopeds before? I think the Suzi and the engine are great.",,,https://www.youtube.com/watch?v=FvIgy3K8Sbs,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1074,,,"Nice review. And a nice further development of a proven basis that doesn't need to hide. I find the 19 liter tank very nice and in terms of tires the Roadsmart 3 or the Road Attack4 could mitigate the tipping, because at least the predecessor scurries around the corner with them in a fairly neutral way. I'm missing three things: Standing noise, rear suspension still on the tight side and has the hydraulic ratio of the front brake been changed (keyword 2-finger brake)?",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1075,,,"I think it's really crazy that you almost have to apologize for 150 hp. I had the prequel and it was insane how the prequel goes. From 0 to 100 or 200, she doesn't have to hide from anyone",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1076,,,"This new GSX-S1000 is practically the pragmatist among naked bikes, at a very good price. Actually, Suzuki is very often underestimated. They have great technicians and engineers. See MotoGP 2020. I think the overall package of this bike will appeal to many riders aside from the looks. I would most likely compare them to the Honda CB 1000 R, since the two are also in the same league in terms of price. Those who want lots of 'bells and whistles' will have to look elsewhere. The bike has everything it takes to savor the essence of riding. I'm looking forward to a test drive! 👍",,,,Germany,P,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1077,,,"Top motorcycle at a top price and everything you need and apparently works well. And the 19l barrel is awesome if you like to drive further. I still don't quite understand the pillion seat, there is always this cover on it as in the video. Is it included as standard or not, or is it not a cover? I would be interested",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1078,,,"This time the Suzuki virtues well worked out... 👍 Vauli... Reliability 👍 Customer friendliness 👍 Value for money 👍 Accessibility 👍 Practical functionality 👍 Proven, mature technology 👍 True values ​​👍",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1079,,,"Nice review, even if I only ride a 48, I think 152hp and 106Nm on a naked bike are more than enough to be fast on country roads. Not too much technology frills also very good, riding a moped should be safe, but puristic mmn. I think the Suzi brings everything you need at a fair price. Is a round thing the bike.",,,,Germany,P,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1080,,,Find them very successful. For me it looks like a mixture of Duke and the new Yamaha MT series and fortunately not orange or black and red. Suzuki colors are awesome! Thanks for a sovereign test and a high-quality video. Vauli always delivers.,,,,Germany,P+,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1081,,,But it would also look really good in red (or black and gold) 🤔,,,,Germany,P,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1082,,,"finally a manufacturer dares to leave out the whole curve SOS nonsense !! RESPECT !! Display, completely OKAY if you want to play tablet games, you should sit on the couch with a 10-inch thing....",,,,Germany,P,DISAGREEMENT,OBJECTIVE,94
,Suzuki,GSX S1083,,,"I'm already thinking about replacing my Gixxer K4 with this one next season, what a great part, I think it's good too, I have to say that they don't put so much frills in it, and keep it simple and inexpensive 👍🏻",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1084,,,"according to all three reports and all your impressions, the Suzuki is already ahead, not least because of the unbeatable price. Personally, I don't necessarily need the technology that depends on the angle of inclination. But then you save almost 5000 EUR to the Speedy or a reasonably fully equipped S1000R. Also, I believe the GSX provides the most relaxed ergonomics of the three machines. With the 19 liter tank and the handlebars moved closer to the driver, great short trips should be possible without any problems.",,,,Germany,P,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1085,,,Nice motorcycle!,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1086,,,For me at least a really great bike. I definitely see myself as a prospective buyer. 👍👍,,,,Germany,P+,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1087,,,"Great video, honest words, must buy immediately⚠️👍🏻🥰",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1088,,,Suzukis are always bitched about being backwards. I like Suzuki precisely because everything is in it that you need - but all the bells and whistles that you don't need but don't have to pay for otherwise and I don't have to throw money out for any frills.,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1089,,,"Exactly Don't lose sight of the essentials is what ZEN says What this SUZUKI offers is enough Everything that comes after is nothing more than an arms race Stuff that you didn't need before and certainly don't need now Why do you have to connect your cell phone to the motorcycle That's nonsense Now there's also a grill that you can connect to your cell phone Then your cell phone will tell you when your steak is ready Hello?! They're on drugs My father drives an ancient BMW It has absolutely nothing on board Is it fun? Oh yeah I like the display on this SUZUKI too Compared to other displays on some ridiculously expensive Italian SuperBikes with 1 million setting functions, it's simple and clear SUZUKI has understood ZEN Other manufacturers obviously less so It's the same in automotive engineering In brand new luxury cars you now have to study the operating instructions for an hour just to start driving What should you do? life is complicated enough as it is",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,73
,Suzuki,GSX S1090,,,"you can't drive, period. I am now driving my third 1000 S and am very satisfied. I don't have and won't jerk, but if you drive like an old grandfather at 3000 rpm in 6 gears, it could be, but keep practicing :) .",,,,Germany,P+,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1091,,,"A top piece with a top design. Has everything you need for hunting. And if you want more, you have to dig deeper into your pocket. And if you can drive and know the Suzuki engine, you know that you don't need more power for the other opponents. A great video 👍",,,,Germany,P+,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1092,,,"I think I got the general feeling you have for the new GSXS1000. It' sounds like it's a pretty good naked liter bike and the new look is outstanding. Though it isn't in the same power league as the super nakeds, it's still a powerful liter bike and now much smoother and still fun to ride? Suzuki motorcycles have always been great handling bikes. I had a GS1100 EX from yesteryear - not great handling but then again it was back in 1981. Techonolgy is way better today. Vielen Dank für die gute Bewertung. I speak a little German but the auto translater helped. Can't wait to see it in the States. Not supposed to be in the Suzuki showrooms until the fall of 21?? Production/Marketing screw up bc how can they miss the summer selling season? Though I think the pandemic has really messed with supply of most all new products.",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,81
,Suzuki,GSX S1093,,,"I don't think the Suzi's are bad either, I used to have several Suzi's 600 Bandits; 1200 bandit, etc. This one is visually successful. Today, however, I drive the Bavarian competition.",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1094,,,Looks like a good bike. But I would do without QS and 27Ps and go for the Z900. Another 2500-3000 euros less and the performance is enough. And it looks better too 😁,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1095,,,"Bravo Suzuki , exactly the right move . Price / performance top.",,,,Germany,P,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1096,,,nice bike i like suzuk,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1097,,,"In terms of price, other manufacturers should take an example.",,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1098,,,Looks even better than the previous model :),,,,Germany,P+,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1099,,,Nice motorbike. Looks a lot better than the Yamaha MT-09 for example. The price/performance ratio at Suzuki is always right! And 150 hp is more than enough.,,,,Germany,P+,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1100,,,"What do you mean by ""It's a matter of feeling""? Related to the throttle response of the ""old"" GSX-S 1000? If so: There are many experiences and reports about the rough throttle response and noticeable load changes of the ""old"" GSX-S, even from 1000hp in a video from the last few years. I can confirm this myself, as I recently drove an ""old"" GSX-S test and noticed this as well. It would be really cool if ride-by-wire and the different riding modes eliminated this problem on the ""new"" bike, because I personally found the bike really awesome, but the load changes were very tiring when riding.",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1101,,,"according to your experience, is the throttle response still as nervous as the old one, or has it gotten better with the ride-by-wire? When the gas tap was closed and opened, the old one caused enormous load changes and a lot of unrest in the chassis. Thanks in advance. It is also objectively a problem and not uncommon at all. A lot of people fix it with ECU reprogramming, DynoJet, Throttle off Katana. I've ridden many 4 cylinder bikes and this was horrible compared to the others, it was the only reason I didn't take the bike after a test ride. The problem is so generally recognized that I only had to write one sentence to 4 different tuning companies and they knew exactly what to do. I put my question directly to Vauli as I know a lot of people see it as a ""character"". Hopefully Vauli can answer if the throttle grip is less harsh.",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1102,,,Magnificent!!,,,,Germany,P+,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1103,,,Nice moped and value for money...I like it,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1104,,,"I'm not a fan of Naked, but that all sounds round and appropriate 👌",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1105,,,"So 152 hp are actually more than enough for me... drives well, looks good - what more could you want?",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1106,,,Awesome bike! I bought it on 12/22/21. In grey,,,,Germany,P+,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1107,,,The chopped carbon parts are sexy 👍🏻,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1108,,,"Wow. The price is really a killer argument. Nobody needs these electronic gimmicks. Nice to have, but not a must have.",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1109,,,Great bike.🙂,,,,Germany,P+,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1110,,,A fantastic machine.,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1111,,,"The rear also has too much black plastic for me, but otherwise: Chapeau, Suzuki! That's all it needs, except for cornering ABS!",,,,Germany,N,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1112,,,"The stationary noise is really no longer irrelevant. With the 95db, Tyrol has certainly set an anchor for imitators (and they will come). I really like them, but I don't get warm with the front. You have to see it live",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1113,,,I find the mini lamp extremely ugly and too small for a 1000! In the dark it could be an e-bike!!,,,,Germany,N+,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1114,,,"I thought the first GSXS was super awesome, but only the naked one. I also like the current bike a lot and will find its buyers.",,,,Germany,P+,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1115,,,"I've been driving the GSXS-1000 for 3 years and I have to say I don't share the opinion from a purely visual point of view, but tastes differ. What I like is the shift assistant - I'd really like that. For anyone who is considering buying one (seat position, engine, handling hasn't really changed anything) this is a motorcycle with which you can go long tours without any problems. During a 2-3 week holiday I ride it every day and when I'm back home I'm back on it after a few hours. It never gets boring or painful. For me it's a bit like the egg legend woolly milk sow if it should exist. Regulates at 240 but it really couldn’t be faster because you’re blowing off the bench with the tip of your nose onto the tank, which doesn’t help much with that either.",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,76
,Suzuki,GSX S1116,,,I find the radiator cover a bit too dominant. But you can work with foil. Otherwise all around optically very successful 👌,,,,Germany,P+,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1117,,,"was able to watch and listen to the GSX-S 1000 live and in color (black) today. The impression, geometry (1.72 cm), sound, optics ... fits perfectly. At the price ... madness. Is now my number 1!",,,,Germany,P+,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1118,,,I like the front a lot.,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1119,,,"Well, the lamp is not mine",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1120,,,"For the price you can't really say anything against the model, but I would like Suzuki to release a premium version of the Katana :) With the current GSX-R engine, the finest chassis.",,,,Germany,P,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1121,,,"The digital speedometers are really not to my liking, I would pay thousands more for a Hayabusa analog speedometer, that's a great solution there",,,,Germany,N+,AGREEMENT,OBJECTIVE,90
,Suzuki,GSX S1122,,,Nice redesign Suzuki GSX-S1000,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1123,,,"Finally a Suzuki with an exhaust that is acceptable in size, the other exhausts on the Suzukis were the size of a drainpipe.",,,,Germany,N,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1124,,,"If you want to ride a bike and really want to experience it then I think the GSX S 1000 is the best machine. I am allowed to drive several makes, all of which are great. With this product, however, the driver is still in demand.👍👍",,,,Germany,P+,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1125,,,I like the look of the moped very much.,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1126,,,"Awesome bike! Engine, optics, P/L ... hit the mark! Cons: 96db stationary noise, LC display and missing cornering ABS are unfortunately a no-go in 2021! With other manufacturers already standard in the middle class. I would rather have paid 500 EUR more! Incomprehensible because the technology already mentioned is already available in the group and is installed in other models. It's a shame, I would have gotten it right away. Nothing with us again, Suzuki :-(",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1127,,,"The ideal bike for old school, unfortunately the kickstarter is missing, if that's not enough, you might find your luck with the competition. 😃",,,,Germany,P,DISAGREEMENT,OBJECTIVE,94
,Suzuki,GSX S1128,,,Nobody needs more. Great motorcycle.,,,,Germany,P+,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1129,,,very nice moped. good video. Thank you,,,,Germany,P,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1130,,,I like the design much more than the new MT series from Yamaha...,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1131,,,"A very interesting bike, but if Suzuki actually uses the price as a way of sacrificing safety, then that is extremely shabby. At BMW you can choose this as an additional package. Not with Suzuki? That annoys me anyway with all motorcycle manufacturer sites. At BMW, I can click together the motorcycle I want and firstly see what extras are available and secondly what it costs if I have it installed directly. BMW has been offering this on their website for years. Other motorcycle manufacturers, at least those that come into question for me, seem to have some catching up to do.",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1132,,,If it wasn't for the front 😩,,,,Germany,P,AGREEMENT,OBJECTIVE,92
,Suzuki,GSX S1133,,,"130hp are enough, electronics is a gimmick. So great bike!",,,,Germany,P,DISAGREEMENT,OBJECTIVE,94
,Suzuki,GSX S1134,,,"I really like it, although optically nothing comes close to the Streetfighter for me. Tuono V4 Standard is also quite interesting. Don't miss the performance and the technology at all. Would be my 3rd Suzuki 😅",,,,Germany,P,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1135,,,"Nice chair and attractive....I think it's a shame that the passenger is no longer properly included in this category....because I like bikes like this and I don't want to switch to enduro on such a trip because of passenger operation 😉... .I like large-volume chairs where there is plenty of torque 😉,... that's why I still like my converted oldie chair 1200 Bandit....😉",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,76
,Suzuki,GSX S1136,,,Nice bike. But it should have actually had a TFT. That can't cause a big price increase. Getting rid of all the electronic packages is also a good thing. That's what Yamaha did with the Tenere 700. Weight and price have to go down.,,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,81
,Suzuki,GSX S1137,,,"Absolutely cool bike. I just don't like how cowardly the Japanese have become in terms of design. I'm not expecting any Streetfighters or Panigale at all, nothing aggressively angular without compromise like the SuperDuke or sweeping like MV. But when did the last really radically “different” Japanese bike come along? The eye-catcher. Suzuki was top around 2005, but that's how their motorcycles look to this day, Kawa is getting uglier from series to series. How I loved my '09 z750! Today, everyone looks forcedly angular, but without any line. Similar to Honda! Yamaha has modernized one of the most beautifully, but unobtrusively. Suzuki does a lot right here, thoughtful improvement, good price. praiseworthy! But where is the courage to really hit it again? You used to be the benchmark!!!",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,76
,Suzuki,GSX S1138,,,"Somehow the most meaningful and likeable naked bike for a long time. It has been changed where it is more fun for the driver with QS+Blipper - against which the TC speaks nothing in this performance class - superfluous gimmicks have been dispensed with and it remains affordable and no fancy or moon prices are called. Anyone with a little experience can understand the argument about performance and manages to keep up with everything. Yes, you can be proud of it. The blue and especially the rims in the color are just beautiful. Well done Suzuki.",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1139,,,"With all the shit that apparently has to be built into a motorcycle (!) these days in order to be able to sell it, it's a dream bike and wonderfully ""puristic"". If I had to buy a new bike, it would be this GSX-S 1000. And to everyone who thinks you need all that crap (apart from normal ABS, that's ok): if you go motorcycling, you're on your feet 2 wheels and control a driving machine with your posture - please don't fall into the delusional belief that there is any electronics in this world that would do that for you (except maybe the self-driving GS from BMW) - and that's exactly why you want to go motorcycling. ... All those who really want to have all this electronic shit: Play a Playstation, XBox or whatever console, but stay away from public traffic, you are a danger to yourself and to others.",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1140,,,"The front looks very similar to the MT 07, a minus for my taste",,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1141,,,Isn't the ultra ugly mini funzel unworthy of a 1000er!!,,,,Germany,P+,AGREEMENT,SUBJECTIVE,90
,Suzuki,GSX S1142,,,"Suzuki is simply there with a good approach, don't pack unnecessarily with technology, but it works and the price-performance ratio is right. What more do you want.",,,,Germany,P,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1143,,,"What is Suzuki building? Motorbikes, very simple. And no overbred riding monsters stuffed with electronics, which I think is overkill, at least for a naked bike. I'd like to fire around in a tense posture with tunnel vision, at a super sports car like a gas patient. And I don't think it lacks 30-50 hp. What for? What is all this electronic frills for, so that in the end I have to pay almost 20,000 for a motorcycle? Guys, for a motorcycle! If you want that and want to put something like that in the display case because you only miss one when you look at it, or to brag about it to your buddies/colleagues, you're welcome. Suzuki, done right, keeps making bikes for bikers, thanks. 👍🏻👍🏻👍🏻🏍️",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,82
,Suzuki,GSX S1144,,,"The ""lamp"" can hardly be surpassed in terms of ridiculousness, embarrassment and ugliness!! It looks like an e-scooter or a 50's is coming!! A 1000er needs proper lighting and not such a tiny dim light! Don't be surprised if you are given the right of way, oncoming traffic thinks a small, slow vehicle is coming and may underestimate its speed!! I wouldn't buy the bike with the lamp/mask, even if the bike is really good!! Responsible ""designers"" put 6-!!! Tip: always stop first then get off!!",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,84
,Suzuki,GSX S1145,,,"I like the look of it, but in my opinion Suzuki made too many excuses ""because of the price"". The competition is simply better at that and I only had Suzukis for 15 years. Anyone looking for a naked bike for the country road will do better with the Z900. 3000 € cheaper and has e.g. B. a TFT color display, smartphone connection and all the modern stuff. Of course it is 27PS and only 7NM less, but these are also 1500 rpm more. Much more important to me on the country road. I don't think they take much in everyday life. If the 27PS are worth 3k extra charge, you can access it. competitive price? With the partly outdated technology, probably not.",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1146,,,"Ride by wire is real progress. My gsx-s1000f jumps and tears at the slightest twist on the throttle grip, constant driving jerks and load changes included. A very choppy bike that takes getting used to. However, I think the design is a disaster. The headlight and the bulky cockpit seem totally inhomogeneous. The old one was prettier and slimmer. Is there a disguised S version of the new one?",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,91
,Suzuki,GSX S1147,,,I am currently driving a GSX-R1000 K5 and am seriously considering switching to the new GSX-S1000.,,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1148,,,"The new 1000 is beautiful, but it's a big ship. This new design applied to the gsxs 750 would be a real statement! If it stayed below 9000 euros I would buy it immediately. Nice and handy, old school and still modern. And the soundscape, just a dream. But from what I've heard, the 750 falls victim to the Euro 5. Hopefully suzuki will think about it again. That would be an affordable bike with a real fun factor for the masses.",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,89
,Suzuki,GSX S1149,,,The light mask is a little too narrow otherwise the thing looks awesome,,,,Germany,P,DISAGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1150,,,"Looks like a Chinese copy of a Super Duke. But if the price is right, it's definitely okay. But there will probably be only a few who say: ""This is my dream bike"". And when you then see what discounts there are on the Super Duke or how little an s1000r ultimately costs, then the customer base becomes a bit thin. And if you don't place such high value on performance anyway, but on driving fun, then I can get an 890 Duke R for even less money.",,,,Germany,NEU,DISAGREEMENT,OBJECTIVE,83
,Suzuki,GSX S1151,,,"the whole thing is so strange :D But in general, nice evolution",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1152,,,"I don't think you understand my whole argument, because basically we're pretty much of the same opinion. The only point of criticism was that the GSX-S 1000 basically does not throw anything really special into the ring and that the avoidable price argument also has little weight in view of the loss in value. That doesn't mean it can't exactly suit your tastes or someone else's.",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1153,,,The sound with the original system was very sonorous and much better than I got from a 4 cyl. would have expected (come from the 3 cyl.),,,,Germany,P+,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1154,,,"We don't need new bikes being developed from scratch all the time. So I like the concept of this bike. However, I personally don't like the front. Would choose the 1000s as a katana",,,,Germany,N,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1155,,,I recently drove the 750s - really great and I'm looking forward to the 1000s. What I don't understand is that all manufacturers still use the ugly standard license plate holder including the giant turn signals. For barely 100€ more you could make it sportier right away.,,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1156,,,"All in all a nice bike, but somehow I find that the light masks on many new bikes (Mt-07,09 and this one) are really not nice.",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1157,,,Suzuki probably ran out of budget and/or taste for the lamp.,,,,Germany,N,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1158,,,Everything a moped needs. If it were still nice and came from Italy 🤣🤣🤣 Price in Austria is too expensive due to our Nova. 13000 is ok,,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1159,,,"But I don't know I can do anything with the thing. I personally don't like the mask at all and the shape of the tank. I can't get used to it, because I liked the design of the predecessor better. Compared to the z1000 I would take the Kawa.",,,,Germany,N,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1160,,,Good value for money,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1161,,,"I sold my ""old"" one after 14 months because of constant jolting (despite 2 software updates). If the ""new one"" doesn't have that flaw...she's mine.",,,,Germany,P,AGREEMENT,OBJECTIVE,92
,Suzuki,GSX S1162,,,"I don't really know... Visually, at least from the side, a bad Superduke knock-off. Tank, side panels and rear look very much like an SD fake... Too bad Suzuki...",,,,Germany,N,DISAGREEMENT,SUBJECTIVE,84
,Suzuki,GSX S1163,,,"Apart from the Suzuki, only the Tuono and the Speed ​​Triple seem to be able to shift down under load. Why? I actually use this feature all the time.",,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1164,,,"Well, I do not know. The current light masks are all ugly.... Otherwise nice motorcycle!",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1165,,,150 hp are enough.,,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1166,,,"I have the previous model, the new one is pretty except for two things, the spoiler below is missing, that makes the old one look nicer and I don't like the light in front, but otherwise a really nice bike",,,,Germany,P+,DISAGREEMENT,SUBJECTIVE,86
